id,source_dataset,label,min_log_prob,mean_log_prob,mean_token_prob,token_prob_std,mean_entropy,max_entropy,entropy_std,log_perplexity,log_mean_token_rank,log_max_token_rank,log_rank_std,exact_match_agreement,mean_pairwise_similarity,min_pairwise_similarity,max_pairwise_similarity,pairwise_similarity_std,mean_pairwise_entailment,mean_pairwise_contradiction,nli_disagreement
halueval-7375,halueval,1,-3.2704591751098633,-0.852545995824039,0.5982373807579279,0.3628653760389008,1.1857521337457002,2.7100272178649902,0.9233562435173372,0.8525459958240389,0.9932517730102833,1.791759469228055,0.8490792056417739,0.2,0.7286849617958069,0.5392160415649414,1.0,0.20593228936195374,0.5666099384881759,0.02962181283863316,0.23150593717522863
halueval-9248,halueval,0,-0.03828880563378334,-0.01014903943905665,0.9900324493646622,0.018422175701127707,0.07825331116328016,0.28762614727020264,0.13994002531355382,0.010149039439056628,0.6931471805599453,0.6931471805599453,0.0,1.0,0.990075409412384,0.975188672542572,1.0,0.0121550178155303,0.9864732408074837,0.0023697938697984228,0.007948276531157301
halueval-4765,halueval,1,-9.262347221374512,-2.558916553170093,0.39795375158064417,0.46097081387084193,1.2947774429703713,3.6533422470092773,1.3239273130538851,2.558916553170093,1.6817585740137264,2.9444389791664403,1.9456975150475198,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,0.9904569086937156,0.0014561039078086467,0.005499597607046491
halueval-5960,halueval,0,-8.659612655639648,-4.337815230712295,0.4921416352444794,0.69574807763175,1.0313772186636925,1.9518035650253296,1.301679422190143,4.337815230712295,3.8815637979434374,4.553876891600541,4.20111803893537,0.1,0.5242120027542114,0.28782162070274353,1.0,0.2440418004989624,0.49205355417391916,0.005651697376427701,0.25679907160125426
halueval-1036,halueval,0,-8.43997859954834,-8.43997859954834,0.00021605486108455807,0.0,0.3049994707107544,0.3049994707107544,0.0,8.43997859954834,2.0794415416798357,2.0794415416798357,0.0,0.0,0.9128388166427612,0.8617420196533203,0.9694108366966248,0.02703016623854637,0.09399841679291865,0.5526060859742459,0.7293038345906637
halueval-1253,halueval,1,-8.449361801147461,-1.0927452793360068,0.6489973110980248,0.3986453270781745,0.8315554589825104,3.504063367843628,1.018220606413358,1.0927452793360068,1.5786662537673468,4.356708826689592,2.6541216447532348,0.6,0.8332492709159851,0.5831233263015747,1.0,0.2042270302772522,0.7832869318062271,0.007697435088865809,0.11220525164131934
halueval-4543,halueval,0,-7.9668288230896,-3.0857681781053543,0.3941087414956807,0.4363661007976641,1.8928948243459065,3.3433170318603516,1.2561078221754858,3.0857681781053543,3.713572066704308,4.770684624465665,4.214876860803011,0.1,0.7878263592720032,0.6390626430511475,0.9954858422279358,0.11569850891828537,0.17135101508337974,0.5823063445498345,0.7054776647332275
halueval-7064,halueval,1,-6.121828079223633,-0.5092418511638763,0.8213343730978002,0.2981565714618852,0.48845907890686896,2.804356575012207,0.6550933575303993,0.5092418511638763,0.9019019944220554,2.0794415416798357,0.8971124193754093,0.1,0.43567389249801636,0.1518799513578415,1.0,0.25852683186531067,0.20994694746610237,0.5570262783904806,0.6735396654621891
halueval-8149,halueval,1,-8.375572204589844,-1.5660144724910507,0.7170950706098335,0.435211741708109,0.22415728641367008,1.1188888549804688,0.4128903561452569,1.5660144724910507,0.8602012652231115,1.3862943611198906,0.5153353570930822,1.0,0.982157826423645,0.9553945064544678,0.9999999403953552,0.02185211144387722,0.9689698862385402,0.0013319752323910767,0.016181044496925368
halueval-5599,halueval,1,-10.680068969726562,-1.9455287274798716,0.5619328924552643,0.4018731255354415,0.8476697589821097,2.8728060722351074,0.9174753316427926,1.9455287274798716,1.4307461236907244,2.833213344056216,1.7706713416452677,0.6,0.97578364610672,0.9394591450691223,1.0,0.029658840969204903,0.9279257335475872,0.020683923057028784,0.04637909475472077
halueval-8855,halueval,0,-0.07058350741863251,-0.035309932794916676,0.9659067690372467,0.04816369045746075,0.22693251335294917,0.45336368680000305,0.3202220364328782,0.03530993279491667,0.6931471805599453,0.6931471805599453,0.0,1.0,0.9850376844406128,0.9625943303108215,1.0,0.01832496002316475,0.9876144788302932,0.0006974093718435331,0.006541465270775173
halueval-563,halueval,0,-6.206230163574219,-3.9553152918815613,0.09194911946542561,0.12718346901920038,1.5025166869163513,2.5001394748687744,1.410851676854775,3.9553152918815613,2.6026896854443837,3.1780538303479458,2.7631217013839353,0.0,0.7024554014205933,0.2892398536205292,0.9238717555999756,0.18257804214954376,0.3371783162943057,0.21494264280779074,0.43888216325674256
halueval-9724,halueval,0,-0.8558526635169983,-0.14335625151428152,0.903440460562706,0.23443016493112642,0.2929173833860356,1.7228543758392334,0.7005947847730621,0.14335625151428147,0.6931471805599453,0.6931471805599453,0.0,0.2,0.46152257919311523,0.15464849770069122,1.0,0.30987733602523804,0.2966787905835894,0.5935573931563995,0.648439301286405
halueval-9553,halueval,1,-5.764370918273926,-1.0552966473488596,0.6985827800584957,0.3897138650725897,0.7184203196578892,3.3508293628692627,0.9592045435048346,1.0552966473488596,1.2947271675944,3.258096538021482,1.8536327753059407,0.1,0.6086262464523315,0.2035902738571167,0.9999997615814209,0.30173301696777344,0.5545586718008286,0.031816529685494935,0.23862892894233312
halueval-1113,halueval,0,-0.820203959941864,-0.2751880934520159,0.8116650183995565,0.32158525385117415,0.842204252568384,2.4830241203308105,1.4211308722614224,0.27518809345201595,0.6931471805599453,0.6931471805599453,0.0,0.1,0.6859008073806763,0.4229127764701843,1.0,0.1898738443851471,0.3573090544739783,0.3619587190218127,0.5023248322739172
halueval-9421,halueval,0,-3.400970935821533,-0.4436045999673297,0.8611810365691781,0.33549300300374646,0.7103398282779381,4.7430219650268555,1.6370146957994711,0.4436045999673297,0.9162907318741551,1.791759469228055,0.881373587019543,0.1,0.3039346933364868,0.051623761653900146,0.9999999403953552,0.2581692039966583,0.1556936730363186,0.7173056491919843,0.7808059880778329
halueval-7107,halueval,1,-8.510822296142578,-1.4311729428548763,0.6444807415755349,0.4036830057145018,0.9094542053159481,2.5148937702178955,0.8723317743518272,1.4311729428548763,1.6422277352570913,3.332204510175204,2.168368939480702,0.0,0.7225396037101746,0.44280391931533813,0.993619441986084,0.21006327867507935,0.6296054607444882,0.03696422293542472,0.20367938109546824
halueval-886,halueval,0,-0.8915578722953796,-0.10434614902223985,0.9268954008817673,0.1868656975264385,0.26433408553239135,2.1497135162353516,0.6795265237644362,0.10434614902223993,0.6931471805599453,0.6931471805599453,0.0,0.3,0.6389510035514832,0.3554151654243469,1.0,0.26266518235206604,0.6425298389554548,0.012515026031445432,0.18499259353799533
halueval-4541,halueval,1,-9.446885108947754,-1.279014771028332,0.709327709380225,0.3641702664942856,0.5609306474269199,1.9761673212051392,0.6029699311720039,1.279014771028332,1.7993066748634379,4.454347296253507,2.937635465471059,0.6,0.8170512914657593,0.5426284074783325,1.0,0.2240653932094574,0.7925419026969301,0.0031714635515379995,0.10531478042730387
halueval-7484,halueval,1,-2.6747488975524902,-1.3918980183079839,0.34840688295662403,0.30341630763671,1.388554636389017,2.833963632583618,0.8555719551079002,1.3918980183079839,1.0560526742493137,1.3862943611198906,0.6067844806227372,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,0.9875093704144959,0.0017935849719927176,0.007142107278748519
halueval-3966,halueval,0,-4.87612247467041,-0.9409382904220062,0.7441123117071887,0.41816280070483297,0.6712055131793022,2.7552356719970703,1.1201619692459885,0.9409382904220063,0.9162907318741551,1.6094379124341003,0.7996422445006162,0.1,0.6014991998672485,0.21850551664829254,1.0,0.21040792763233185,0.43461444627413925,0.21358554655014145,0.389485550138001
halueval-7601,halueval,1,-9.318631172180176,-0.9256923759655105,0.7134145722323281,0.3765993156805505,0.5690471677338792,2.525120258331299,0.7635193364446291,0.9256923759655105,1.1541821398229204,3.1780538303479458,1.6288404872162723,1.0,1.0,1.0,1.0,0.0,0.9882055694195394,0.002516028932190413,0.00715522975632563
halueval-7395,halueval,1,-9.83634090423584,-1.799844217423302,0.5869587619835281,0.4509203080393769,1.3533023040079952,5.0928955078125,1.8902888596260388,1.799844217423302,2.7593434954897607,5.003946305945459,3.6319662722093615,0.4,0.8855372667312622,0.7932009100914001,1.0,0.08890456706285477,0.6973330574761316,0.004704844956265631,0.15368589374006694
halueval-509,halueval,0,-0.13893602788448334,-0.05221022042678669,0.9505567848682404,0.05943901080778573,0.21146259969100356,0.44798174500465393,0.21078808895475476,0.05221022042678666,0.6931471805599453,0.6931471805599453,0.0,1.0,0.9861617088317871,0.9769361615180969,1.0,0.01129892747849226,0.9789349466189897,0.0016145598294097624,0.01133980660521002
halueval-5262,halueval,0,-1.0776987075805664,-0.4087686624610797,0.715747344493866,0.2854797355893424,0.5851179040968418,1.403063416481018,0.586625157528855,0.4087686624610797,0.7884573603642702,1.0986122886681098,0.36964004940249856,0.6,0.9353283047676086,0.8383207321166992,1.0,0.07920634001493454,0.7926409238524534,0.002282808689780981,0.10482094241866374
halueval-9464,halueval,1,-7.911993026733398,-1.815692984099899,0.586175131894249,0.4225183325400139,1.0803778320550919,2.2149391174316406,0.8079711746745775,1.815692984099899,2.164963715117998,3.8066624897703196,2.837310133453609,0.1,0.4223225712776184,-0.028878193348646164,1.0,0.3407074511051178,0.259363809929823,0.2499543715103511,0.4952952807902641
halueval-8420,halueval,0,-0.14277203381061554,-0.02895647953053932,0.9726781845092773,0.05128657374264347,0.13524081230155258,0.6694815158843994,0.25578209750895786,0.028956479530539404,0.6931471805599453,0.6931471805599453,0.0,1.0,1.0,1.0,1.0,0.0,0.9904434525056509,0.0008419697509992223,0.005199258622674254
halueval-361,halueval,0,-2.3565316200256348,-0.6132860035559133,0.7506448198109865,0.4393594361729333,1.1876423792273272,4.371941566467285,2.1297544884758874,0.6132860035559133,0.8109302162163288,1.0986122886681098,0.4054651081081644,0.3,0.7315048575401306,0.5589064359664917,0.9999997615814209,0.1840125173330307,0.6058962464825558,0.34738147793551866,0.37074261572648143
halueval-7226,halueval,0,-0.1704346090555191,-0.06872215052135289,0.9356822520494461,0.07151257762838158,0.3392976075410843,0.7836319208145142,0.34858436863194303,0.06872215052135291,0.6931471805599453,0.6931471805599453,0.0,1.0,0.9812700152397156,0.9687833786010742,1.0,0.015292913652956486,0.9885342710538898,0.0011805166124862292,0.006323122779298102
halueval-873,halueval,0,-2.036956787109375,-1.023572867270559,0.560143917798996,0.6077142707136712,0.9595909006893635,1.852258563041687,1.2624227147905427,1.023572867270559,0.9162907318741551,1.0986122886681098,0.5347999967395705,0.6,0.8084503412246704,0.5436813235282898,1.0,0.19749809801578522,0.5922726193119658,0.3974420216889119,0.402584701188473
halueval-7518,halueval,0,-5.071784973144531,-2.5448322389274836,0.4942752877250314,0.6901419779208232,1.8118872605264187,3.5190794467926025,2.414334343395012,2.5448322389274836,2.3978952727983707,2.995732273553991,2.6194318653808493,0.3,0.5987867116928101,0.38249266147613525,1.0,0.2634882628917694,0.37807315310679646,0.574891680506413,0.5984092636998083
halueval-4298,halueval,0,-1.7929974794387817,-0.8124610656232107,0.5979236401617527,0.4593118317924068,0.730925673386082,2.074781656265259,0.9601590959272853,0.8124610656232106,0.9162907318741551,1.0986122886681098,0.45574639440832615,1.0,0.9508620500564575,0.9195586442947388,1.0,0.037351805716753006,0.9645760433390611,0.009071490475869958,0.022247723568404355
halueval-3035,halueval,1,-12.962176322937012,-2.7054394451172454,0.32316725842711885,0.36497547706946853,1.8483809295879758,4.66380500793457,1.265876907267288,2.7054394451172454,3.399747055084509,6.343880434126331,4.776274784239623,1.0,1.0,1.0,1.0,0.0,0.9836675543972561,0.0039913079351843895,0.01016187676896407
halueval-3708,halueval,1,-11.437607765197754,-1.7283694997798495,0.6485969542442035,0.44503631651442754,0.48966257645127675,2.4236481189727783,0.7630400674095373,1.7283694997798495,1.0296194171811581,1.791759469228055,0.8416418160040416,0.6,0.9518228769302368,0.8803087472915649,0.9999998807907104,0.044003020972013474,0.791248738929434,0.007148311013626195,0.10794978604209612
halueval-5574,halueval,1,-2.938654661178589,-0.41019716250541804,0.8216835340218884,0.3333118475563636,0.3652192500469807,1.809531331062317,0.6202823499896702,0.41019716250541804,0.7949298748698875,1.3862943611198906,0.45675007735822604,0.3,0.6928720474243164,0.3692309856414795,0.9999999403953552,0.26445305347442627,0.4822175156461551,0.2125843643033453,0.3651834243285951
halueval-7305,halueval,1,-12.009325981140137,-2.6993294815110858,0.4808116050870857,0.4511087877109463,1.1491237543523312,5.0453667640686035,1.4429131003993443,2.6993294815110858,3.868220382769753,6.040254711277414,4.8006400107493805,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,0.9808835551338365,0.004157414678485792,0.011636929772324542
halueval-7916,halueval,0,-5.91745138168335,-2.0763114718720317,0.577720227651298,0.5140655542268578,0.9256819387276968,1.9835366010665894,0.9738490145467764,2.0763114718720317,1.791759469228055,2.6390573296152584,2.0704264311940213,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,0.9842382912983462,0.003370344929774455,0.00956602681571423
halueval-5653,halueval,0,-0.6883261799812317,-0.17270374976214953,0.8749822229146957,0.24837784928963105,0.7168399801012129,2.841205358505249,1.4162526502907882,0.17270374976214956,0.6931471805599453,0.6931471805599453,0.0,0.6,0.8117381930351257,0.5293453931808472,1.0,0.23057273030281067,0.7931507199310793,0.007041754167151316,0.106945517118036
halueval-915,halueval,0,-0.03822925686836243,-0.01964232779573649,0.9807187020778656,0.02577612746544406,0.17079734755679965,0.3322751224040985,0.22836405921087907,0.01964232779573644,0.6931471805599453,0.6931471805599453,0.0,0.4,0.9224264025688171,0.8707107305526733,1.0,0.06333852559328079,0.7023256185905896,0.00312458775537552,0.15039948458239302
halueval-7123,halueval,0,-7.072078704833984,-7.072078704833984,0.0008484672871418297,0.0,2.8800125122070312,2.8800125122070312,0.0,7.072078704833984,4.02535169073515,4.02535169073515,0.0,0.3,0.679040253162384,0.48301613330841064,1.0,0.22177140414714813,0.4195790944830571,0.3918228142150155,0.4861218598659792
halueval-7292,halueval,0,-4.074740409851074,-1.359213275728204,0.6713668710241715,0.5667024394198059,0.4551732420610885,1.3383307456970215,0.7648965674860564,1.359213275728204,1.0986122886681098,1.6094379124341003,1.005052538742381,0.4,0.7466610670089722,0.5777684450149536,1.0,0.20685037970542908,0.6911305723385172,0.004782605012062005,0.15682601633677243
halueval-4544,halueval,1,-10.265003204345703,-3.117827267019796,0.40146355123609584,0.4281339070228152,1.5640793986385688,5.0753679275512695,1.8562838263915409,3.117827267019796,2.3434070875143007,3.4011973816621555,2.5194158283199086,1.0,1.0,1.0,1.0,0.0,0.9707555779456273,0.011322685805980491,0.02028355393017667
halueval-468,halueval,1,-12.717273712158203,-3.040184435163004,0.4387292894033281,0.4639259425041161,0.7483687395643857,2.197082996368408,0.7509639451556211,3.040184435163004,5.1616063210061345,7.344072850573066,6.245543449883314,0.1,0.5705975294113159,0.30969634652137756,1.0,0.22938603162765503,0.3126388595518498,0.3051072737298678,0.496234207089009
halueval-7296,halueval,1,-9.250584602355957,-1.8227001374382072,0.627856125776614,0.4525728851161788,0.3665846203479709,1.8525660037994385,0.5581276879734949,1.8227001374382072,1.001448540214462,1.791759469228055,0.8008395924822204,1.0,0.9900729060173035,0.9834550023078918,1.0,0.008105273358523846,0.9866708790091907,0.00253845536272125,0.007933788176765275
halueval-4064,halueval,0,-9.149060249328613,-9.149060249328613,0.0001063196687027812,0.0,0.11793433129787445,0.11793433129787445,0.0,9.149060249328613,1.6094379124341003,1.6094379124341003,0.0,0.0,0.8915351033210754,0.7541769742965698,0.9961767196655273,0.08837325125932693,0.40425319767154777,0.22555838035632103,0.41065259134238663
halueval-9976,halueval,1,-8.584320068359375,-0.9177883389240966,0.7528175028017037,0.3547223787485454,0.4383932847108286,1.593557357788086,0.5639996851264534,0.9177883389240966,1.0169342576538425,2.5649493574615367,1.2969788962232707,1.0,1.0,1.0,1.0,0.0,0.9905191280130282,0.0008827547334906179,0.005181813360231313
halueval-4880,halueval,0,-0.6638706922531128,-0.18781005770142656,0.8577573448419571,0.23175657651598583,0.609165781759657,2.0061092376708984,0.9497133905165139,0.18781005770142656,0.6931471805599453,0.6931471805599453,0.0,1.0,0.9999997019767761,0.9999996423721313,0.9999996423721313,5.960464477539063e-08,0.9909118054709338,0.0013809780442324907,0.005234586286649313
halueval-3663,halueval,1,-8.434974670410156,-2.5021462708245963,0.4703288610362506,0.429654611874125,1.1697668142151088,2.082904815673828,0.7523249691860489,2.5021462708245963,1.6582280766035324,2.772588722239781,1.8160967456035029,0.3,0.6988603472709656,0.45559465885162354,1.0,0.21744832396507263,0.5733300004159162,0.0871219081374112,0.25689595386074754
halueval-7925,halueval,0,-1.8049758672714233,-0.9025743529055035,0.5821528136730194,0.5906807904753875,1.2964593260549009,2.590700626373291,1.8303335998936572,0.9025743529055036,0.9162907318741551,1.0986122886681098,0.5347999967395705,0.6,0.8969407081604004,0.7423518300056458,1.0,0.12622131407260895,0.5942364718110478,0.3915822326461129,0.3986728804175325
halueval-2039,halueval,1,-11.968208312988281,-1.5191969296383006,0.6219136723196822,0.38115457745457093,0.6581674691822793,1.8392995595932007,0.5372132234353257,1.5191969296383006,2.6422988235394294,5.429345628954441,3.8956617886466254,0.0,0.9229450225830078,0.827894926071167,0.9858335256576538,0.04370015487074852,0.5842143162721153,0.18190981971429712,0.2988477517210909
halueval-2017,halueval,0,-1.163321614265442,-0.42776385974138975,0.7207135483622551,0.3314239730767717,1.009384099394083,2.9215102195739746,1.345422469028388,0.4277638597413897,0.6931471805599453,0.6931471805599453,0.0,0.1,0.42146921157836914,0.10382597893476486,1.0,0.2921883761882782,0.3284945070716333,0.4918977957315299,0.5817016443299483
halueval-5473,halueval,1,-12.915069580078125,-2.294761057299638,0.5620735570805436,0.41229815141082754,1.022773348398914,3.885085344314575,1.2676776706288757,2.294761057299638,4.442651256490317,6.71901315438526,5.568598729435907,1.0,1.0,1.0,1.0,0.0,0.9819399339247447,0.004280785700149939,0.011170425887702663
halueval-2222,halueval,0,-0.7357162833213806,-0.34448730332466465,0.7404179672400156,0.25965683167143844,1.2295564549664657,2.096997022628784,1.0827608944412532,0.3444873033246646,0.6931471805599453,0.6931471805599453,0.0,0.3,0.630639910697937,0.33116990327835083,1.0,0.27246761322021484,0.4885761567390524,0.3193159037502122,0.41536987350557986
halueval-4852,halueval,0,-1.1885424852371216,-0.3963082002064766,0.7680943111578623,0.401341598173807,0.34468226827933296,1.029632329940796,0.5931877266228651,0.39630820020647656,0.8472978603872036,1.0986122886681098,0.45574639440832615,0.3,0.7324077486991882,0.5239277482032776,1.0,0.18810728192329407,0.476405642179248,0.15786323632587013,0.340728797073311
halueval-2613,halueval,0,-0.13310149312019348,-0.04478983525041258,0.9580363035202026,0.07158802707943189,0.17835993220796809,0.5237693190574646,0.2991735318618897,0.04478983525041252,0.6931471805599453,0.6931471805599453,0.0,0.4,0.8477684259414673,0.7462806701660156,1.0,0.12429656833410263,0.6940320868607155,0.0016201245168559677,0.15379401882807028
halueval-3762,halueval,0,-0.9193843603134155,-0.4600917292118538,0.6989828497171402,0.4245729166031315,0.44314570166170597,0.8775144815444946,0.6142902195816934,0.46009172921185376,0.9162907318741551,1.0986122886681098,0.5347999967395705,0.6,0.9885015487670898,0.9712538123130798,1.0,0.01408269815146923,0.982877542672391,0.0017661732395325904,0.00944431528357079
halueval-343,halueval,0,-0.5785863399505615,-0.23443681932985783,0.806164100766182,0.168007723920144,0.604381874203682,0.7077552676200867,0.10287764784708649,0.23443681932985785,0.6931471805599453,0.6931471805599453,0.0,0.6,0.81028813123703,0.5257203578948975,1.0,0.23234862089157104,0.586448734581029,0.3946106022579441,0.40408093383845756
halueval-8057,halueval,1,-11.201133728027344,-1.4485105759220673,0.6960832079119641,0.40952851021949227,0.310528039242319,1.7780143022537231,0.5071511104542383,1.4485105759220673,1.2939210409888755,3.295836866004329,1.9502662804179292,1.0,0.9836193919181824,0.9590485692024231,1.0,0.020062021911144257,0.9901562115427804,0.001010692728022375,0.0054272405926210025
halueval-4809,halueval,0,-0.8439337611198425,-0.13590443070906985,0.9025647282600403,0.20812642393810868,0.3029846554985852,1.9654407501220703,0.6659673329185507,0.1359044307090699,0.6931471805599453,0.6931471805599453,0.0,0.1,0.7102562785148621,0.5066342353820801,0.9986436367034912,0.20831643044948578,0.5812289768348672,0.013762286353297484,0.2162666547592152
halueval-7341,halueval,1,-8.632543563842773,-3.448320434532232,0.2750533501449455,0.3607040793001522,2.177015021443367,4.40597677230835,1.395231224387808,3.448320434532232,3.482948031680848,5.231108616854587,4.145309646075372,0.1,0.40794748067855835,0.07299742847681046,1.0,0.29247161746025085,0.3328924099635473,0.29002339477144135,0.478565492403947
halueval-2768,halueval,1,-9.39447021484375,-2.095404379604588,0.6009895557958358,0.45253485111136155,0.5172168361605145,1.7570815086364746,0.5833682559284918,2.095404379604588,1.4733057381095203,2.833213344056216,1.7245979957882107,1.0,1.0,1.0,1.0,0.0,0.9685466164878722,0.002047090010972849,0.016750236761550272
halueval-9148,halueval,0,-0.8362852931022644,-0.41818615605006926,0.7166150808334351,0.4006437272597076,1.0871680326526985,2.17313814163208,1.5357936564504295,0.41818615605006926,0.6931471805599453,0.6931471805599453,0.0,0.3,0.5437058210372925,0.06094870716333389,1.0,0.3195539116859436,0.4459238477809208,0.35528861742248585,0.4546823848207825
halueval-47,halueval,0,-2.0953869819641113,-0.5274435121682473,0.7771681621670723,0.43609904996127463,0.8258220320567489,3.162497043609619,1.557818212526405,0.5274435121682471,0.9162907318741551,1.3862943611198906,0.6931471805599453,0.0,0.5294459462165833,0.3209056258201599,0.9666332006454468,0.19695092737674713,0.1570435813783726,0.5595187564591172,0.7012375875403722
halueval-7147,halueval,0,-0.37707850337028503,-0.12629438754326353,0.894686202208201,0.18084737573144022,0.5043407223808268,1.493018388748169,0.856230590627063,0.12629438754326358,0.6931471805599453,0.6931471805599453,0.0,0.6,0.7773045301437378,0.44326138496398926,1.0,0.2727451026439667,0.7723595611203165,0.018542915332003276,0.12309167710584344
halueval-304,halueval,0,-1.8310651779174805,-0.7557585917117345,0.6022293170293173,0.4215778887435471,0.6531507240918776,1.0401525497436523,0.5676940154091247,0.7557585917117345,0.8472978603872036,1.0986122886681098,0.45574639440832615,0.6,0.9833256006240845,0.958314061164856,1.0,0.02042185701429844,0.9841143424845603,0.00388978947103803,0.009887723493238904
halueval-4361,halueval,0,-2.3308467864990234,-0.39046996841716464,0.8475453679760298,0.3675955615026047,0.4757644256072429,2.766417980194092,1.1223198609308422,0.3904699684171647,0.8472978603872036,1.3862943611198906,0.596909690446534,0.4,0.6370895504951477,0.39514923095703125,1.0,0.29631510376930237,0.40096033761544997,0.5505891684871387,0.5748144154358443
halueval-6203,halueval,0,-7.801309108734131,-2.668908307716871,0.604768201087912,0.5312088274779109,1.1878434512764215,2.2573108673095703,1.1217903841391037,2.668908307716871,3.3440389678222067,4.394449154672439,3.8418295120398045,0.6,0.8380181193351746,0.5950456857681274,0.9999997615814209,0.19838617742061615,0.7858497137215059,0.007646931255185317,0.11089860876683963
halueval-816,halueval,1,-11.237421989440918,-1.8334195210021789,0.6486991246002617,0.4102507882630069,0.6374897922709352,2.096605062484741,0.6933536327619956,1.8334195210021789,2.72785282839839,4.875197323201151,3.7296391496235026,1.0,1.0,1.0,1.0,0.0,0.9912094483462003,0.0006934299883468389,0.004741990821073254
halueval-137,halueval,1,-7.975714683532715,-1.0665401492066546,0.6945894576977784,0.38599205146937215,0.6001975607165756,2.1513495445251465,0.7090408787605017,1.0665401492066546,0.8109302162163288,1.3862943611198906,0.4834019449193563,0.1,0.8691658973693848,0.8076637983322144,1.0,0.05463956296443939,0.39449870310141605,0.38340168148517256,0.4944514891918783
halueval-6923,halueval,1,-5.504103183746338,-1.297968912455417,0.6065954351506662,0.45867265190285395,0.9833893420473032,3.245872735977173,1.1924288225433681,1.297968912455417,1.5178707189086098,3.1780538303479458,1.884843389202005,0.0,0.8218114972114563,0.6544487476348877,0.9745941162109375,0.10245279222726822,0.7213054570301712,0.039006876576608104,0.15885070977321844
halueval-1408,halueval,0,-14.204065322875977,-8.295278310775757,0.0459762178526546,0.06501923194633467,1.2430707812309265,1.9574182033538818,1.0102398126125418,8.295278310775757,7.0587581525186645,7.750614732770409,7.403358263476493,0.0,0.7782061100006104,0.6180648803710938,0.9612486362457275,0.12270611524581909,0.4028786524029487,0.2353542704110092,0.4162378090040303
halueval-85,halueval,0,-2.397427797317505,-0.8015398568823002,0.6945946315924326,0.5227808586936052,0.4863816211000085,1.387496829032898,0.7810725274886844,0.8015398568823001,0.8472978603872036,1.0986122886681098,0.45574639440832615,1.0,1.0,1.0,1.0,0.0,0.9905149777511284,0.0015266868242715735,0.005505854536571616
halueval-7852,halueval,1,-8.07178020477295,-2.3812798564987525,0.38396600914087947,0.38967645865546857,1.220287136733532,2.922945499420166,0.9444846177612936,2.3812798564987525,1.2321436812926323,1.791759469228055,1.0341284982460945,0.3,0.4577154219150543,0.03842535242438316,1.0,0.3822287321090698,0.4427039698635883,0.36104048277148026,0.45916825645394604
halueval-2599,halueval,1,-7.103041648864746,-1.042427616295754,0.74323608665145,0.32952363686730174,0.6725626362022012,1.5573234558105469,0.6228124859203678,1.042427616295754,1.8325814637483102,3.58351893845611,2.5665492523447058,0.0,0.9048894047737122,0.7771646976470947,0.9956039190292358,0.06493233144283295,0.2644511966416076,0.14496017250675564,0.44025448793257405
halueval-8550,halueval,0,-0.34058472514152527,-0.09507645577832591,0.9180051982402802,0.13806859427319787,0.26437208498828113,0.8005338311195374,0.3621107841584933,0.09507645577832584,0.6931471805599453,0.6931471805599453,0.0,1.0,0.9843744039535522,0.9609360694885254,1.0,0.019137339666485786,0.9586985714264884,0.0018631454683748245,0.021582287020943152
halueval-6967,halueval,1,-2.933173656463623,-0.41343014845382225,0.7941817864775658,0.308562524213826,0.3693761170062923,1.4781556129455566,0.5273406963444867,0.4134301484538223,0.7731898882334818,1.0986122886681098,0.3287636531747704,0.3,0.8082209825515747,0.6375129818916321,0.9999998807907104,0.15303270518779755,0.625312840199176,0.06553458028243866,0.22011087004163132
halueval-5856,halueval,1,-12.298470497131348,-1.2347893106138297,0.694551815933759,0.4039253575940848,0.6635219392907553,3.052701711654663,0.8532964914465108,1.2347893106138297,3.713572066704308,6.826545223556594,5.239932736306969,0.4,0.48785027861595154,0.14641712605953217,1.0,0.41816848516464233,0.4342495712135416,0.5082996922978333,0.5370250605421458
halueval-8476,halueval,0,-8.004029273986816,-8.004029273986816,0.00033411369076929986,0.0,0.38530224561691284,0.38530224561691284,0.0,8.004029273986816,1.791759469228055,1.791759469228055,0.0,0.1,0.9904486536979675,0.9691267013549805,0.9998506307601929,0.00875050202012062,0.9675046786103095,0.021057637100331386,0.026776479245010885
halueval-914,halueval,1,-3.8736629486083984,-0.8193210506769202,0.7191197139999042,0.4130128147245085,0.4897678401410723,1.6803979873657227,0.627490207411245,0.8193210506769202,1.0185695809945732,1.9459101490553132,0.9305467484894399,0.6,0.5978215932846069,-0.005445849150419235,1.0,0.4925658702850342,0.5984941825550327,0.2660960685929684,0.3338009430189678
halueval-4857,halueval,1,-11.557218551635742,-2.0834125233966914,0.5337950161114804,0.4122251767273274,0.7635451792739332,1.81658935546875,0.6261211608177368,2.0834125233966914,3.2523106009544382,6.0063531596017325,4.513533845422138,0.0,0.678701639175415,0.4603961706161499,0.9130361080169678,0.15384572744369507,0.2965738097839699,0.06738998210260336,0.38540808615931677
