id,source_dataset,label,min_log_prob,mean_log_prob,mean_token_prob,token_prob_std,mean_entropy,max_entropy,entropy_std,log_perplexity,log_mean_token_rank,log_max_token_rank,log_rank_std,exact_match_agreement,mean_pairwise_similarity,min_pairwise_similarity,max_pairwise_similarity,pairwise_similarity_std,mean_pairwise_entailment,mean_pairwise_contradiction,nli_disagreement,top1_evidence_similarity,top3_evidence_similarity,response_top1_similarity,response_top3_similarity,evidence_response_margin,retrieval_agreement,lr_cond_b_prob,lr_cond_b_pred,lr_cond_e_prob,lr_cond_e_pred,lr_cond_e_category,xgb_cond_b_prob,xgb_cond_b_pred,xgb_cond_e_prob,xgb_cond_e_pred,xgb_cond_e_category
fever_185402,fever,1,-15.99386978149414,-6.811643017662896,0.025505893169951815,0.0451289047451993,3.9592117733425565,6.1693115234375,1.4069948663850318,6.811643017662896,6.694011852179843,8.788745881938135,7.678064012816512,0.0,0.7092278003692627,0.5750255584716797,0.8881038427352905,0.10322202742099762,0.17547458527236853,0.04910403956664599,0.43681472714713876,0.6918145418167114,0.4657209813594818,0.6918145418167114,0.4657210111618042,0.3231080174446106,0.47860736026906636,0.700725391279791,1,0.7240088168698923,1,TP,0.5496903657913208,1,0.43263477087020874,0,FN
fever_18574,fever,0,-14.141241073608398,-3.905345388170746,0.34925500492272477,0.3962524872220953,2.0655405707657337,5.923423767089844,1.4708708625336913,3.905345388170746,5.962579129203417,8.163086375583216,6.961885966324259,0.0,0.9135087132453918,0.8763091564178467,0.9371839761734009,0.020989621058106422,0.14319784833655244,0.5438736197576752,0.7003378857105613,0.6265261173248291,0.45718597372372943,0.6265261173248291,0.4571859836578369,0.20575940608978271,0.3925349756901255,0.6111030295017219,1,0.6084766379518145,1,FP,0.34021973609924316,0,0.49896419048309326,0,TN
fever_187577,fever,1,-13.18136978149414,-3.4431329891085625,0.18220598395382126,0.22250836276129937,3.141285389661789,4.975255966186523,1.0576238436901393,3.4431329891085625,5.594246587587894,7.661997558901893,6.6219299945189825,0.0,0.8099288940429688,0.7339837551116943,0.8944151401519775,0.05731292814016342,0.3345133514288298,0.03116308136968033,0.3483248649704252,0.4360208213329315,0.3086142937342326,0.4360208511352539,0.3086142838001251,0.18925635516643524,0.19011416963027727,0.6813334867242689,1,0.7804593824758003,1,TP,0.6453531980514526,1,0.7447963953018188,1,TP
fever_192858,fever,1,-14.49386978149414,-7.190401349748884,0.04645875450478343,0.07678621275818215,3.732328006199428,5.431490421295166,1.3989991697183375,7.190401349748884,6.623495913807858,8.249575150000199,7.230327486293291,0.0,0.7195510268211365,0.5673772096633911,0.83216392993927,0.08256004005670547,0.15303345407017332,0.13903139103219964,0.4929989684810131,0.5588108897209167,0.4226190745830536,0.558810830116272,0.4226190745830536,0.2035544514656067,0.312269577162958,0.39503655633278656,0,0.5656665386486615,1,TP,0.4884924292564392,0,0.5879964828491211,1,TP
fever_193860,fever,0,-12.805095672607422,-3.8199204575891295,0.18783198941670587,0.27932191662836514,3.1594706157843273,5.635469436645508,1.6546496330184766,3.8199204575891295,5.523325844471759,7.510977752014095,6.452560548347948,0.0,0.8981806039810181,0.8037146329879761,0.9646880030632019,0.04528452083468437,0.06423023627284466,0.5313966900304654,0.7335832268788104,0.7588036060333252,0.5181349515914917,0.7588037252426147,0.5181350111961365,0.3447781801223755,0.5757830029856166,0.35327001180881923,0,0.329448106576399,0,TN,0.42126360535621643,0,0.4279348850250244,0,TN
fever_194574,fever,1,-13.945926666259766,-4.883616659247006,0.19881696238981306,0.3462781969564113,2.7344384752213955,6.069784164428711,1.6258857978257844,4.883616659247006,5.8888779583328805,8.03398273468322,6.787975334173292,0.0,0.801332950592041,0.7509602904319763,0.9163450002670288,0.04431596398353577,0.39473207969440255,0.02151526564451115,0.31339159297505437,0.6711130142211914,0.4578400452931722,0.6711129546165466,0.45784005522727966,0.313053697347641,0.45039263785560024,0.7553019210706834,1,0.7809360109819851,1,TP,0.6926305890083313,1,0.7356420159339905,1,TP
fever_194893,fever,1,-10.854608535766602,-4.4311509538131455,0.20346458365202125,0.27976705468490326,3.3337002361814183,7.42219877243042,2.1095473621603054,4.4311509538131455,5.273683085589676,7.242082359256962,5.993460582477651,0.0,0.8357732892036438,0.7721315622329712,0.9209007024765015,0.05318480730056763,0.10834589434195045,0.35404642242808165,0.6228502640430656,0.7021368741989136,0.47235867381095886,0.7021368145942688,0.47235867381095886,0.3445236086845398,0.492996148259202,0.39938717146368113,0,0.3640127709253192,0,FN,0.5244319438934326,1,0.5042842626571655,1,TP
fever_195040,fever,0,-18.444263458251953,-6.709688766859472,0.1339428594934423,0.3342857269647965,2.102317837998271,4.7959418296813965,1.6725187916031898,6.709688766859472,7.176827762184747,9.205428327615163,8.159450941389649,0.0,0.7375167608261108,0.5257917642593384,0.9089680910110474,0.11600229144096375,0.10545464272292523,0.37724308183233435,0.6358942195547046,0.7189720869064331,0.532966693242391,0.7189720869064331,0.532966673374176,0.2764476537704468,0.5169208617505916,0.5873049604192017,1,0.7048906426843504,1,FP,0.3616046607494354,0,0.3542172312736511,0,TN
fever_19592,fever,0,-13.668460845947266,-5.02949312800432,0.23135971041630696,0.40850232621674265,2.608625045594047,5.305187225341797,1.7956010706998582,5.02949312800432,5.958120649245135,8.501267040865978,7.096556743607579,0.0,0.8077555894851685,0.6548025012016296,0.9277389049530029,0.08510076999664307,0.15837051314851594,0.5118801774562474,0.6767548321538657,0.6186113357543945,0.37605226039886475,0.6186115741729736,0.3760523498058319,0.36149805784225464,0.38268013221227193,0.5208128232361515,1,0.6023016342229927,1,FP,0.4017442464828491,0,0.5935652256011963,1,FP
fever_19655,fever,1,-15.30811595916748,-4.141616187756881,0.2749387908902524,0.400350084118214,2.3229299852890626,5.411720275878906,1.6114024505140572,4.141616187756881,6.452161611453061,9.034438166984412,7.711389819203387,0.1,0.8927966952323914,0.7538985013961792,1.0,0.08962830901145935,0.195138500722215,0.45937180301153546,0.6321166511446602,0.7221139669418335,0.3667518049478531,0.7221139073371887,0.3667517900466919,0.5230431407690048,0.5214485382111249,0.6222930753506656,1,0.5812339164145314,1,TP,0.47368761897087097,0,0.5646407008171082,1,TP
fever_198432,fever,0,-8.001935958862305,-3.021992964537016,0.276155554822513,0.3928924914058282,2.1656987869313786,4.574966907501221,1.5924379151293708,3.021992964537016,3.016934481204594,4.955827057601261,3.6997169395355205,0.0,0.799735426902771,0.7085522413253784,0.9087972640991211,0.05940360948443413,0.33896273904452046,0.08365364972898756,0.3723454553422336,0.7940202951431274,0.4521546463171641,0.7940202951431274,0.45215463638305664,0.5086123049259186,0.6304682290991792,0.5656663539509866,1,0.5393290824978755,1,FP,0.6780867576599121,1,0.6974530220031738,1,FP
fever_198896,fever,0,-13.252423286437988,-4.237883581356569,0.10210362339926798,0.19101480641514088,3.2299916960976343,5.6708598136901855,1.2610847115125607,4.237883581356569,5.382825613319548,7.717351272185329,6.513816904859479,0.0,0.7851408123970032,0.7019137740135193,0.9282082319259644,0.07174655795097351,0.3433017095619576,0.2057306321044597,0.431214461271251,0.7980238199234009,0.5565701325734457,0.7980238795280457,0.5565701723098755,0.3389699459075928,0.6368420647310629,0.7648208893557958,1,0.7257441405672579,1,FP,0.4450616240501404,0,0.41310298442840576,0,TN
fever_199276,fever,1,-15.971173286437988,-4.666131164539944,0.20911480090957146,0.2974022328454187,2.529555331576954,4.457746505737305,1.0929798623789184,4.666131164539944,6.539848664144072,8.791029857045965,7.5876693002265,0.0,0.8886666297912598,0.7776588201522827,0.9730970859527588,0.07021792232990265,0.11298586902170396,0.2625864386106801,0.574800284794488,0.6204395294189453,0.5102658768494924,0.6204395294189453,0.5102658867835999,0.12915673851966858,0.3849452096656023,0.6088556096381708,1,0.716411775454865,1,TP,0.5844041705131531,1,0.6325225830078125,1,TP
fever_200051,fever,1,-15.602176666259766,-6.383270755410194,0.15433938689114987,0.2710146680098921,3.1721837172905603,6.029483795166016,1.3480180731550913,6.383270755410194,7.478640659175791,9.427868184504756,8.233679358629685,0.0,0.7274067997932434,0.684662938117981,0.806017279624939,0.04012387618422508,0.18298487589134096,0.016529567530654637,0.4167723458196569,0.624851644039154,0.3797455132007599,0.6248515844345093,0.3797454833984375,0.36480629444122314,0.3904395398143734,0.620619754069529,1,0.6089336137239324,1,TP,0.6844260692596436,1,0.7145445942878723,1,TP
fever_201364,fever,0,-17.314922332763672,-5.717229669744318,0.15608771057130125,0.2649098527507712,3.0938465378501196,5.390267372131348,1.2701923158493154,5.717229669744318,7.248180730304224,9.356084386028888,8.160156465223057,0.0,0.8340166211128235,0.7401441335678101,0.8994756937026978,0.059648364782333374,0.012238055519216882,0.40914824878688955,0.6984550966338363,0.7734886407852173,0.5057800610860189,0.7734887003898621,0.505780041217804,0.3929521441459656,0.5982847235272786,0.6030439214766103,1,0.5252350510743821,1,FP,0.40459153056144714,0,0.39208388328552246,0,TN
fever_201574,fever,0,-14.330009460449219,-4.509562901945578,0.31005648795215596,0.3845674176686109,2.334356955356068,3.880054235458374,1.1477363247039731,4.509562901945578,6.734987934992994,8.779557455883728,7.672831141100991,0.0,0.9381663203239441,0.91415935754776,0.9647244215011597,0.013583016581833363,0.4821673491490607,0.08504564990488112,0.3014391503779102,0.7929618954658508,0.44436802466710407,0.7929619550704956,0.44436803460121155,0.521192193031311,0.628788614925007,0.4178393451246748,0,0.3722219087296521,0,TN,0.6868147253990173,1,0.702216625213623,1,FP
fever_203002,fever,1,-16.98504638671875,-4.661137977348907,0.21554925057228783,0.3345164654920794,2.216101267508098,4.537125110626221,1.2457479091780919,4.661137977348907,5.834183974271796,8.350666240520924,7.0264464028910725,0.0,0.8115432858467102,0.6778008937835693,0.9030637741088867,0.07923909276723862,0.15124195914030758,0.4298479391471199,0.6393029900034062,0.5162456035614014,0.33805638551712036,0.5162456035614014,0.33805641531944275,0.2441462278366089,0.2665095231964756,0.8246119819291451,1,0.884679561038838,1,TP,0.4133065938949585,0,0.6185210347175598,1,TP
fever_203997,fever,0,-8.672967910766602,-3.6835948985203038,0.17318218363548762,0.27151832125096725,3.134686780827386,6.770875453948975,2.273325833928224,3.6835948985203038,3.80029304148484,6.040254711277414,4.716775322040469,0.0,0.895235538482666,0.764463484287262,0.9918606281280518,0.09776623547077179,0.06133592450476053,0.5875829264587928,0.7631235009770162,0.7960624098777771,0.48113397757212323,0.7960624098777771,0.4811340272426605,0.4558503031730652,0.633715360420414,0.30302257782390996,0,0.24180389882873332,0,TN,0.5065497159957886,1,0.41310033202171326,0,TN
fever_204342,fever,0,-14.059847831726074,-3.59089416774926,0.4109464748795233,0.43780556479280097,2.015101799974218,5.109988212585449,1.6429434494351884,3.59089416774926,5.096812990337308,7.4109518755836366,6.160754602578511,0.0,0.8869620561599731,0.8162637948989868,0.9503464698791504,0.04579135775566101,0.17140680994976537,0.06842404116790617,0.4485086156090704,0.650661826133728,0.441919873158137,0.650661826133728,0.44191989302635193,0.2513236105442047,0.4233608119876777,0.7237297272959401,1,0.7059104734155859,1,FP,0.3574971556663513,0,0.4903125762939453,0,TN
fever_204636,fever,1,-15.814213752746582,-4.315836570154016,0.23716101559916597,0.3236285381398837,2.898113696047893,6.87270975112915,1.8992517239668083,4.315836570154016,7.350911331137732,9.54072267395999,8.317081481005145,0.0,0.8061119914054871,0.7316630482673645,0.9111419916152954,0.05903947725892067,0.13503428881906665,0.026246363878575617,0.44560603752975436,0.7210953235626221,0.6130866706371307,0.7210953235626221,0.6130867004394531,0.02959299087524414,0.5199784656638826,0.5285843179149816,1,0.4098992374311592,0,FN,0.6358340978622437,1,0.5731293559074402,1,TP
fever_205095,fever,1,-15.653120040893555,-3.586336630862206,0.2465854874826343,0.336295065776792,2.36813847720623,5.283814430236816,1.7295649652638743,3.586336630862206,5.6325549653678335,8.379079889286603,6.9919957610716,0.0,0.8335322141647339,0.7542058825492859,0.8685221672058105,0.0377853661775589,0.10605340887699014,0.6822845338582056,0.7881155624906078,0.8443859815597534,0.5322021543979645,0.8443859219551086,0.5322021842002869,0.4583621025085449,0.7129876355253018,0.6290653475407731,1,0.4694719731811477,0,FN,0.45256099104881287,0,0.24051475524902344,0,FN
fever_206030,fever,1,-15.474273681640625,-6.6668868859608965,0.14421262445126912,0.2250252110998241,3.021928462717268,4.756500244140625,1.5010380259069,6.6668868859608965,7.911446201137125,9.960009652860453,8.851049340150736,0.0,0.5247966051101685,0.2847341299057007,0.9717383980751038,0.18924371898174286,0.13811463731458512,0.2089524111681539,0.5354188869267844,0.7252958416938782,0.4924127459526062,0.7252959609031677,0.492412805557251,0.3265088200569153,0.5260541444404332,0.3188149351549263,0,0.44704318456541176,0,FN,0.66959148645401,1,0.611343502998352,1,TP
fever_207010,fever,1,-9.689213752746582,-4.163858452013561,0.11576261806580337,0.25890939290352094,3.685602145535605,6.004487037658691,1.5442484308466142,4.163858452013561,3.7906621484238787,5.648974238161206,4.552673166936215,0.0,0.8951107263565063,0.8523216247558594,0.9604979157447815,0.03513914719223976,0.015090013215563918,0.6791773271882787,0.8320436569863574,0.7083889245986938,0.5267278850078583,0.7083889245986938,0.5267278552055359,0.2616302967071533,0.501814868494094,0.514906537318744,1,0.5586300722894549,1,TP,0.42512011528015137,0,0.5545423030853271,1,TP
fever_208149,fever,1,-14.633426666259766,-4.621631345401208,0.16785346498105488,0.26949760792699634,3.653197387854258,6.725519180297852,2.1010500959143794,4.621631345401208,6.05639361697147,8.31581113188354,7.067970240494508,0.0,0.8428864479064941,0.7240951061248779,0.9303147792816162,0.07700739055871964,0.3203979305081264,0.13975667166449682,0.40967937057818526,0.5578596591949463,0.4067161977291107,0.5578597784042358,0.4067162275314331,0.14775332808494568,0.31120746585915526,0.6116202489234863,1,0.6409824940348978,1,TP,0.6058608889579773,1,0.6765391230583191,1,TP
fever_208413,fever,0,-11.242595672607422,-4.743294072151184,0.11549323347517201,0.1537902247828096,2.7149704376856487,5.1918535232543945,1.3822320421333933,4.743294072151184,4.577456347420576,6.541029999189903,5.311886425574195,0.0,0.7766334414482117,0.673197865486145,0.886420726776123,0.06588230282068253,0.08472316450344627,0.4438802052454294,0.6795785203709915,0.8662174940109253,0.5639363328615824,0.8662173748016357,0.5639362931251526,0.451718807220459,0.7503326436693953,0.4371589288629223,0,0.354865738917026,0,TN,0.35049545764923096,0,0.15612782537937164,0,TN
fever_208438,fever,0,-11.24386978149414,-6.257640473544598,0.06565186753789476,0.1517289119138814,2.7372549697756767,5.168622016906738,1.5296712070459788,6.257640473544598,5.033700567027251,6.529418838262226,5.566983687609473,0.0,0.7837876081466675,0.6456209421157837,0.875196635723114,0.07057756930589676,0.22884807307006194,0.41402152748148574,0.5925867272057118,0.9356269240379333,0.6168958942095438,0.9356269836425781,0.6168959140777588,0.46167075634002686,0.8753977967523952,0.2933199020442032,0,0.19864064508125812,0,TN,0.40243425965309143,0,0.18640340864658356,0,TN
fever_21072,fever,0,-11.40213680267334,-5.22415298037231,0.16475495920557087,0.36176800852926255,2.8403025290795734,4.192746162414551,1.3231505746407157,5.22415298037231,5.161515325055391,6.922643891475888,5.924611528343647,0.0,0.9073536992073059,0.8654997944831848,0.9545743465423584,0.02137681469321251,0.1261571251036517,0.3179574474419998,0.5959001611691741,0.6803625226020813,0.5328663984934489,0.6803625822067261,0.5328664779663086,0.1765769124031067,0.46289320271423406,0.3385865654246357,0,0.4522056735398392,0,TN,0.5252358317375183,1,0.5660616159439087,1,FP
fever_211288,fever,1,-15.840620040893555,-3.7694334097982694,0.2785002096091887,0.37474298852348026,2.724015343763555,6.413130760192871,2.0926806051351345,3.7694334097982694,6.78897174299217,9.030854790001436,7.79046665889669,0.0,0.867037296295166,0.8122847080230713,0.9336497783660889,0.03866783529520035,0.07058437797748832,0.4684901792064786,0.6989529006144952,0.49985772371292114,0.3843016227086385,0.49985772371292114,0.38430166244506836,0.1649429202079773,0.249857743955463,0.38948754878269043,0,0.46849207170067114,0,FN,0.3968401551246643,0,0.647243857383728,1,TP
fever_211798,fever,0,-18.679407119750977,-4.773191875911185,0.1599151392612716,0.30410851945064293,2.343851613146918,5.765038013458252,1.7436506014892053,4.773191875911185,6.5145010282619396,9.121509158269568,7.800011951512347,0.0,0.7981719970703125,0.7367199659347534,0.9120924472808838,0.054343946278095245,0.02465161243810416,0.16483045777695898,0.5700894226694273,0.8508501648902893,0.6237369179725647,0.8508501052856445,0.6237368583679199,0.3401791453361511,0.7239459523792107,0.8058853257608563,1,0.7119216656863219,1,FP,0.542303740978241,1,0.21795304119586945,0,TN
fever_212228,fever,1,-14.688810348510742,-3.4890403895371813,0.33912908648287377,0.40527647672750305,2.231476745513432,7.3373003005981445,1.948220416732172,3.4890403895371813,7.588174745917865,10.398915234122022,8.981110228661967,0.0,0.8944171667098999,0.8535714149475098,0.9572672247886658,0.03443455323576927,0.019687656601639642,0.8474300803255856,0.9138712118619731,0.7096914052963257,0.5237494508425394,0.7096914052963257,0.5237494707107544,0.16857129335403442,0.5036618907514736,0.3397351289452344,0,0.21133286861097286,0,FN,0.34826773405075073,0,0.46940168738365173,0,FN
fever_216771,fever,0,-10.61886978149414,-6.9439436594645185,0.007063769939425886,0.012491622888732599,4.239949663480123,5.394160270690918,0.9742533042478959,6.9439436594645185,5.508713345039744,6.747586526829315,5.840692364450987,0.0,0.7834837436676025,0.6652134656906128,0.8458253145217896,0.050204239785671234,0.007790578189683997,0.41168374733598345,0.7019465845731498,0.7110271453857422,0.5613107681274414,0.7110270857810974,0.5613107681274414,0.1423996090888977,0.5055595590948769,0.26890740601771007,0,0.2990513506073635,0,TN,0.26994848251342773,0,0.32078033685684204,0,TN
fever_217684,fever,1,-18.371870040893555,-2.9467028321438087,0.308466363074711,0.30955432428125956,2.806918763939072,6.201371669769287,1.7905863548086576,2.9467028321438087,6.926923333584029,9.740968623038354,8.323517053431917,0.0,0.8166433572769165,0.7945336103439331,0.8502827882766724,0.020165804773569107,0.029718275819704064,0.5628378479456949,0.7665597860629954,0.6733280420303345,0.4834410349527995,0.6733281016349792,0.483441025018692,0.20439201593399048,0.45337069231788263,0.6757506099012618,1,0.5524244287404263,1,TP,0.4181288778781891,0,0.4560714066028595,0,FN
fever_218362,fever,0,-10.966097831726074,-5.23582157989343,0.1097756610045811,0.17208656140609072,3.117814560731252,5.03308629989624,1.1001044138527916,5.23582157989343,4.72591180368422,6.45833828334479,5.2307578244818975,0.0,0.8735004663467407,0.7777872681617737,0.9491678476333618,0.05192422494292259,0.13309732838155003,0.07244227574750979,0.4696724736829799,0.551318347454071,0.42117711901664734,0.5513182878494263,0.42117705941200256,0.18822985887527466,0.30395188737835355,0.5308181492041253,1,0.6970692195174519,1,FP,0.4877071678638458,0,0.6577114462852478,1,FP
fever_220449,fever,0,-15.121870040893555,-3.325987498473842,0.47136163357801025,0.42960487533106395,1.932155319303274,4.942902565002441,1.6243410006608952,3.325987498473842,5.71422773251774,8.065579427282092,6.685613438098967,0.0,0.9052432775497437,0.8029361963272095,0.9852373600006104,0.05795460194349289,0.13083022778772685,0.23840627208365187,0.5537880221479624,0.5379375219345093,0.41967588663101196,0.5379375219345093,0.4196758568286896,0.10681486129760742,0.28937677750504065,0.6128535366193025,1,0.6667570359133705,1,FP,0.4269029200077057,0,0.5489658713340759,1,FP
fever_222643,fever,0,-12.116640090942383,-6.008980436758562,0.0671709476867942,0.1263089968231779,3.2660128365863454,5.27665376663208,1.331551082285381,6.008980436758562,5.890136294978094,7.425357887027151,6.390601025374459,0.0,0.8130494356155396,0.6398025751113892,0.9255034327507019,0.08445464074611664,0.4872828594298242,0.16206759817444377,0.33739236937230976,0.6342363953590393,0.5610485474268595,0.6342364549636841,0.5610485672950745,0.07636493444442749,0.40225584300146267,0.38585492739258936,0,0.6098031001220052,1,FP,0.5928282141685486,1,0.6479467749595642,1,FP
fever_223220,fever,0,-14.83761978149414,-6.588211779793103,0.1744127507330641,0.2760479790172611,2.750014007091522,5.51933479309082,1.8145329010853528,6.588211779793103,6.630683385642372,8.379768515504566,7.476058637911235,0.0,0.7905814051628113,0.6389114856719971,0.968108057975769,0.08875509351491928,0.24432423441305673,0.32326526998978206,0.5394705177883626,0.7665451765060425,0.5341837505499522,0.7665451765060425,0.5341837406158447,0.3364659249782562,0.5875915076246798,0.3727041955090128,0,0.43262110840895596,0,TN,0.5430208444595337,1,0.4977072477340698,0,TN
fever_223279,fever,0,-20.389583587646484,-5.15157858814512,0.22589772198835822,0.26082984237118906,2.9968226637159074,6.046536445617676,1.4643918782057315,5.15157858814512,8.182159918989278,10.576559568665022,9.266726618094468,0.0,0.8867367506027222,0.8364448547363281,0.9512555599212646,0.03611546382308006,0.03639792490682933,0.4279694905692925,0.6957857828312315,0.612947940826416,0.45899251103401184,0.6129480600357056,0.4589925706386566,0.22877547144889832,0.37570525123243215,0.671210240000203,1,0.6952099495500688,1,FP,0.37878814339637756,0,0.5731585621833801,1,FP
fever_225281,fever,0,-13.43136978149414,-4.899534855570112,0.09801429744691502,0.13564595264376758,3.491727828979492,6.314087867736816,1.6899616543043308,4.899534855570112,5.878535781822306,7.782807262839695,6.804090214219578,0.0,0.6315801739692688,0.5110536813735962,0.7828161716461182,0.09058438241481781,0.15826839616336913,0.35866767650167275,0.6001996401691518,0.8036291599273682,0.5832785566647848,0.8036292791366577,0.5832786560058594,0.32105302810668945,0.6458199224856287,0.4999106367314437,0,0.4310786414456732,0,TN,0.40782755613327026,0,0.33221060037612915,0,TN
fever_225301,fever,1,-14.768390655517578,-4.683336087248542,0.2959819032677238,0.33138744364402806,3.2249442122199317,5.900275230407715,1.5486731860657679,4.683336087248542,6.689486191777364,8.976009475021396,7.767536924259206,0.0,0.7420312166213989,0.6379004120826721,0.8780235052108765,0.06675568968057632,0.07278658798491623,0.4682914279516021,0.6977524199833429,0.8217372894287109,0.5682416260242462,0.8217371702194214,0.5682415962219238,0.3548394739627838,0.6752520748789266,0.5687302584860002,1,0.4003272045420826,0,FN,0.38486310839653015,0,0.27743834257125854,0,FN
fever_226092,fever,0,-16.272796630859375,-7.303168475627899,0.15555103804141268,0.21688010581460349,2.809085115790367,4.446977138519287,1.2999401787782126,7.303168475627899,8.104401307921613,9.906034306802704,8.843414086840978,0.0,0.9361764788627625,0.8894171118736267,0.9818400144577026,0.03547430783510208,0.0643554601250831,0.6481382873394574,0.7918914136071872,0.6249245405197144,0.46746036410331726,0.6249244809150696,0.4674603044986725,0.21190574765205383,0.39053064409537086,0.11837864481279216,0,0.21278562218487704,0,TN,0.4039771854877472,0,0.4635942280292511,0,TN
fever_226848,fever,0,-12.78710651397705,-5.537409026175737,0.15274317131527937,0.28860882566266804,2.7287301048636436,5.2851057052612305,1.6433932760894663,5.537409026175737,5.569774778140797,7.43543801981455,6.380495845017242,0.0,0.8423479199409485,0.7396427392959595,0.9194141030311584,0.06271129846572876,0.09168174661524145,0.74308820030545,0.8257032268451043,0.8227525353431702,0.5717321932315826,0.8227525949478149,0.571732223033905,0.36867114901542664,0.6769217834534871,0.3145727067812312,0,0.3002051158294046,0,TN,0.4255865812301636,0,0.28300169110298157,0,TN
fever_23381,fever,1,-12.18136978149414,-6.208983710087422,0.12468914832389702,0.3267832294428934,3.6127043693429894,6.57230281829834,1.9277560759671266,6.208983710087422,6.297109319933935,8.064636475774222,6.974742047577979,0.0,0.7622085809707642,0.6692343950271606,0.8946079611778259,0.07712440192699432,0.16466412485894116,0.12070139249656191,0.47801863381881043,0.6543610095977783,0.452945480744044,0.6543611288070679,0.4529454708099365,0.2555306553840637,0.4281884088877348,0.412634001660422,0,0.4290770210947419,0,FN,0.5346969962120056,1,0.6042007803916931,1,TP
fever_24063,fever,1,-12.27204418182373,-4.355173499012987,0.20608929334463635,0.32739186810003484,2.978362195690473,4.934917449951172,1.3143891622026858,4.355173499012987,5.303968038056851,7.636752112435779,6.277010208745565,0.0,0.7979493141174316,0.7127808928489685,0.8530032634735107,0.04708506911993027,0.19113926251862548,0.15948835268458633,0.4841745450829804,0.5310626029968262,0.38244515657424927,0.531062662601471,0.38244518637657166,0.18556934595108032,0.2820275199555624,0.6411741762859939,1,0.7082360967989433,1,TP,0.6094280481338501,1,0.7403571009635925,1,TP
fever_26332,fever,1,-11.627423286437988,-4.234111110256477,0.25736909995603957,0.3716333045137791,2.868700099262324,6.050444602966309,1.550854010203112,4.234111110256477,5.350996064457161,7.195937226475569,6.127658226451996,0.0,0.7949849367141724,0.7422778606414795,0.8726139664649963,0.04377182945609093,0.0331671675002511,0.5051357265701267,0.7359842795349378,0.5724103450775146,0.4514678915341695,0.5724103450775146,0.451467901468277,0.10666024684906006,0.3276536031517594,0.5003225888404138,1,0.5254672756164849,1,TP,0.4188152551651001,0,0.5615829229354858,1,TP
fever_26886,fever,0,-13.055095672607422,-3.761192516734203,0.344570837171932,0.45008278720256834,2.532108888278405,6.549883842468262,1.9342803537133568,3.761192516734203,5.217468778684716,7.610357618312838,6.25444956596835,0.0,0.8550437092781067,0.7920724153518677,0.9372527599334717,0.04098406806588173,0.14100781478428184,0.13817504886950183,0.49858361704261,0.7382847666740417,0.5228080550829569,0.738284707069397,0.5228080749511719,0.31307685375213623,0.545064352697743,0.7461326805597832,1,0.6685787311774412,1,FP,0.34221911430358887,0,0.40111440420150757,0,TN
fever_27416,fever,0,-13.117595672607422,-4.060794037216428,0.2603084723832374,0.3726648175841007,2.982534076341174,5.858336448669434,1.7485251202778191,4.060794037216428,4.962844630259907,7.643482907077201,6.108359578237327,0.0,0.8286463618278503,0.7479794025421143,0.9288797974586487,0.06639493256807327,0.07491561093088626,0.02021029226541738,0.47264734066726555,0.7522834539413452,0.5612088739871979,0.7522834539413452,0.5612087845802307,0.2593134939670563,0.5659303950739201,0.7839467341292138,1,0.7225316931990491,1,FP,0.5428171753883362,1,0.5330316424369812,1,FP
fever_29113,fever,1,-15.602176666259766,-4.315358287965258,0.2482694980744545,0.28980113756416964,2.6283611183365188,5.950675010681152,1.3978740829837117,4.315358287965258,6.249814354156811,8.65956043270316,7.411748222159577,0.0,0.6982681155204773,0.5882742404937744,0.7711508274078369,0.06604569405317307,0.29297310909831326,0.09961993527851289,0.40332341309009984,0.5919384956359863,0.4561397631963094,0.5919385552406311,0.45613980293273926,0.18235141038894653,0.35039121789807837,0.841948344054479,1,0.8489648376795642,1,TP,0.6568934321403503,1,0.6913059949874878,1,TP
fever_29544,fever,1,-16.74127769470215,-5.338787944428622,0.27791354202851826,0.3868049790837009,2.63917561173439,5.557995796203613,1.73248840871917,5.338787944428622,6.778898656857133,8.97790377375038,7.816505975645924,0.0,0.8087271451950073,0.6144876480102539,0.9210407733917236,0.11784875392913818,0.21291705189585267,0.01846961080092078,0.40277627945253414,0.6009348034858704,0.5104722579320272,0.6009347438812256,0.5104722380638123,0.0009122490882873535,0.36112260222209613,0.7197889618908818,1,0.7347899879215232,1,TP,0.5781395435333252,1,0.5982000231742859,1,TP
fever_30062,fever,0,-17.564922332763672,-4.461897468566894,0.2085801982161895,0.24011575688796769,2.534149944782257,5.552314758300781,1.2615865243227773,4.461897468566894,7.184553334831839,9.476313501265748,8.324076250449231,0.0,0.8585106730461121,0.6997329592704773,0.9525055885314941,0.07177597284317017,0.15522583332665776,0.25049396261384804,0.5476340646435951,0.7745269536972046,0.5547952353954315,0.7745269536972046,0.5547952055931091,0.28556638956069946,0.5998920020034717,0.6872022411826894,1,0.616904734926796,1,FP,0.46033206582069397,0,0.42216596007347107,0,TN
