id,source_dataset,label,min_log_prob,mean_log_prob,mean_token_prob,token_prob_std,mean_entropy,max_entropy,entropy_std,log_perplexity,log_mean_token_rank,log_max_token_rank,log_rank_std,exact_match_agreement,mean_pairwise_similarity,min_pairwise_similarity,max_pairwise_similarity,pairwise_similarity_std,mean_pairwise_entailment,mean_pairwise_contradiction,nli_disagreement,top1_evidence_similarity,top3_evidence_similarity,response_top1_similarity,response_top3_similarity,evidence_response_margin,retrieval_agreement
fever_194893,fever,1,-10.854608535766602,-4.4311509538131455,0.20346458365202125,0.27976705468490326,3.3337002361814183,7.42219877243042,2.1095473621603054,4.4311509538131455,5.273683085589676,7.242082359256962,5.993460582477651,0.0,0.8357732892036438,0.7721315622329712,0.9209007024765015,0.05318480730056763,0.10834589434195045,0.35404642242808165,0.6228502640430656,0.7021368741989136,0.47235867381095886,0.7021368145942688,0.47235867381095886,0.3445236086845398,0.492996148259202
fever_195038,fever,1,-16.40011978149414,-7.293825949941363,0.0833087588493677,0.13880855708515893,4.125756910869053,6.124548435211182,1.1298186810174953,7.293825949941363,7.568379267836522,8.954156966583772,8.083781345429474,0.0,0.5774064064025879,0.09153642505407333,0.8593331575393677,0.2892167866230011,0.36534776619872833,0.08865738125715342,0.36165480752921253,0.5203493237495422,0.4194633762041728,0.520349383354187,0.4194633662700653,0.14016592502593994,0.2707634497418425
fever_195040,fever,0,-18.444263458251953,-6.709688766859472,0.1339428594934423,0.3342857269647965,2.102317837998271,4.7959418296813965,1.6725187916031898,6.709688766859472,7.176827762184747,9.205428327615163,8.159450941389649,0.0,0.7375167608261108,0.5257917642593384,0.9089680910110474,0.11600229144096375,0.10545464272292523,0.37724308183233435,0.6358942195547046,0.7189720869064331,0.532966693242391,0.7189720869064331,0.532966673374176,0.2764476537704468,0.5169208617505916
fever_195057,fever,0,-11.626713752746582,-3.4162128321560368,0.24426360439448608,0.29771774642261056,2.47059220900493,5.712339878082275,1.6090993364999864,3.4162128321560368,4.323186134650948,6.805722553416985,5.479237179184074,0.0,0.8565853238105774,0.7534536123275757,0.9698415398597717,0.06641101092100143,0.048834312106194815,0.6654083132077792,0.8082870005507923,0.8301180005073547,0.525439441204071,0.8301180005073547,0.525439441204071,0.4559418857097626,0.6890958947663286
fever_195244,fever,1,-11.684473037719727,-2.9785317666828632,0.2870185539113663,0.305076192461664,2.230483992273609,5.131399154663086,1.4042128920676218,2.9785317666828632,4.515974607183621,6.679599185844383,5.470898451267041,0.0,0.8167751431465149,0.7436070442199707,0.9387544393539429,0.05595332756638527,0.16443398922351182,0.06805957518426632,0.4518127929803773,0.6539932489395142,0.5116381347179413,0.6539931893348694,0.5116381049156189,0.18680015206336975,0.42770713067742605
fever_195502,fever,1,-11.439213752746582,-4.599179087273244,0.1746517547937531,0.30096986449257335,2.9276953733393123,4.968079566955566,1.3257077359158869,4.599179087273244,4.757277964185549,6.693323668269949,5.4539934414525435,0.0,0.8743505477905273,0.8162415623664856,0.9510191679000854,0.03352562338113785,0.27819185404739516,0.11276669611386954,0.4172874210332371,0.5299210548400879,0.3589226007461548,0.5299209952354431,0.3589226007461548,0.20618736743927002,0.2808162927770752
fever_19592,fever,0,-13.668460845947266,-5.02949312800432,0.23135971041630696,0.40850232621674265,2.608625045594047,5.305187225341797,1.7956010706998582,5.02949312800432,5.958120649245135,8.501267040865978,7.096556743607579,0.0,0.8077555894851685,0.6548025012016296,0.9277389049530029,0.08510076999664307,0.15837051314851594,0.5118801774562474,0.6767548321538657,0.6186113357543945,0.37605226039886475,0.6186115741729736,0.3760523498058319,0.36149805784225464,0.38268013221227193
fever_19655,fever,1,-15.30811595916748,-4.141616187756881,0.2749387908902524,0.400350084118214,2.3229299852890626,5.411720275878906,1.6114024505140572,4.141616187756881,6.452161611453061,9.034438166984412,7.711389819203387,0.1,0.8927966952323914,0.7538985013961792,1.0,0.08962830901145935,0.195138500722215,0.45937180301153546,0.6321166511446602,0.7221139669418335,0.3667518049478531,0.7221139073371887,0.3667517900466919,0.5230431407690048,0.5214485382111249
fever_197340,fever,0,-16.157962799072266,-4.63680880316175,0.13659463786286025,0.2614039492682872,2.4539029002189636,4.443239688873291,1.2458288360188712,4.63680880316175,6.567213233450622,8.87066300440602,7.604295340689967,0.0,0.7377817630767822,0.5108189582824707,0.9413164854049683,0.1267198771238327,0.05243389194614406,0.7962919912506722,0.871929049652264,0.6965891718864441,0.4652420183022817,0.6965892314910889,0.46524202823638916,0.32493799924850464,0.4852365159093921
fever_197345,fever,0,-16.158672332763672,-5.503843716599724,0.13685589145028973,0.2649900228222447,2.5454289967363533,4.739385604858398,1.1812367114800502,5.503843716599724,6.843362201812534,8.86531163267185,7.714881527751143,0.0,0.8170310854911804,0.7355246543884277,0.9175453186035156,0.056835778057575226,0.33479370461920216,0.014997102352110356,0.340101698866454,0.6932227611541748,0.4810299177964528,0.6932228207588196,0.4810298979282379,0.3062824010848999,0.4805578379015145
fever_197368,fever,0,-11.555095672607422,-2.3275766688581956,0.49330023144375446,0.41669138935146915,1.3259682389020564,5.673348426818848,1.403558934986544,2.3275766688581956,4.071871706370042,6.752270376141742,5.271608952989173,0.0,0.8991667032241821,0.8592150807380676,0.9447059631347656,0.027297550812363625,0.18450241693001548,0.23771007106734166,0.526603827068663,0.6419895887374878,0.39899561802546185,0.6419895887374878,0.39899563789367676,0.3509078025817871,0.4121506320473287
fever_198035,fever,0,-13.585053443908691,-3.789756249104227,0.3170798700209535,0.34486293676772334,2.9640715760844096,6.122210502624512,1.5368112502586044,3.789756249104227,5.995029613272478,8.36730010184162,7.052989291059531,0.0,0.8311945199966431,0.7801249027252197,0.9073129892349243,0.0389176607131958,0.09314239375823712,0.03111606549913736,0.4689868358704501,0.8356331586837769,0.5166720350583395,0.8356330394744873,0.5166719555854797,0.4585769474506378,0.698282676276591
fever_198037,fever,1,-15.605180740356445,-4.438320988216079,0.34244338376243905,0.36824100598009774,2.1535871739570913,3.3239641189575195,1.0848542356007378,4.438320988216079,6.421246962866853,8.836809882398365,7.546368105724276,0.0,0.8152551651000977,0.7443994283676147,0.9292299747467041,0.05868026986718178,0.15964006142470183,0.339878352464931,0.5901191455201147,0.6673554182052612,0.3865703344345093,0.6673552989959717,0.3865703046321869,0.40724852681159973,0.44536317465295383
fever_198067,fever,1,-13.814923286437988,-5.201983015645634,0.11968884335690498,0.22867126788887285,3.512643879110163,5.722869873046875,1.093336928189322,5.201983015645634,5.728918447927743,7.9672801789422,6.758624066358268,0.0,0.7459110021591187,0.6027836799621582,0.8579084277153015,0.07968969643115997,0.17024160948526917,0.02907776424671905,0.42941807738072496,0.663239061832428,0.4878738323847453,0.6632391214370728,0.4878738820552826,0.24782031774520874,0.4398860926724879
fever_198208,fever,0,-12.99386978149414,-3.5872313965644156,0.3379085936753654,0.3132810000839693,1.9347360219274248,2.632622480392456,0.8125284732487019,3.5872313965644156,5.661967924223195,7.5652752818989315,6.5870823359273665,0.0,0.9055334329605103,0.8736821413040161,0.952264666557312,0.023314498364925385,0.25877513394859897,0.14210973023920687,0.441667298145304,0.6685296297073364,0.5102716187636057,0.6685296297073364,0.5102716088294983,0.1786138117313385,0.44693186579662836
fever_198217,fever,0,-11.460027694702148,-2.786233135139231,0.4091634801513713,0.3673812880666922,1.8136669788509607,5.828012466430664,1.804145574364018,2.786233135139231,3.6888794541139363,5.659482215759621,4.506468995232226,0.0,0.9407283067703247,0.8873356580734253,0.9791611433029175,0.029377883300185204,0.12712470123900171,0.4504901846549318,0.661682741707965,0.6131462454795837,0.5367764035860697,0.613146185874939,0.5367763638496399,0.07482856512069702,0.3759482817993458
fever_198427,fever,0,-14.501429557800293,-2.945689998314871,0.5662147687281495,0.4193218512332612,1.4976353553744655,5.390506744384766,1.5506191333931383,2.945689998314871,5.9718993916131415,7.8724551500639794,6.822425918880461,0.0,0.8868139982223511,0.7692043781280518,0.9747978448867798,0.08611592650413513,0.05375332263865438,0.2942214187780616,0.6202340480697037,0.7857217788696289,0.4659640391667684,0.7857217788696289,0.46596404910087585,0.45665931701660156,0.617358713790054
fever_198432,fever,0,-8.001935958862305,-3.021992964537016,0.276155554822513,0.3928924914058282,2.1656987869313786,4.574966907501221,1.5924379151293708,3.021992964537016,3.016934481204594,4.955827057601261,3.6997169395355205,0.0,0.799735426902771,0.7085522413253784,0.9087972640991211,0.05940360948443413,0.33896273904452046,0.08365364972898756,0.3723454553422336,0.7940202951431274,0.4521546463171641,0.7940202951431274,0.45215463638305664,0.5086123049259186,0.6304682290991792
fever_198554,fever,1,-9.626713752746582,-3.9401307321469567,0.2926893407779322,0.4027924630930639,2.9297218854938234,6.294407844543457,2.0474250925668924,3.9401307321469567,4.387369479084377,5.720311776607412,4.747160976854025,0.0,0.6991453170776367,0.5762758851051331,0.8481059074401855,0.06868170946836472,0.19098496602062903,0.0031703450205644774,0.40609268949996774,0.5767925977706909,0.4290054142475128,0.5767924785614014,0.42900538444519043,0.1817176640033722,0.33268963208402624
fever_198896,fever,0,-13.252423286437988,-4.237883581356569,0.10210362339926798,0.19101480641514088,3.2299916960976343,5.6708598136901855,1.2610847115125607,4.237883581356569,5.382825613319548,7.717351272185329,6.513816904859479,0.0,0.7851408123970032,0.7019137740135193,0.9282082319259644,0.07174655795097351,0.3433017095619576,0.2057306321044597,0.431214461271251,0.7980238199234009,0.5565701325734457,0.7980238795280457,0.5565701723098755,0.3389699459075928,0.6368420647310629
fever_19902,fever,0,-11.252684593200684,-5.497879610086481,0.18942127810062934,0.31380373294579184,3.5022838413715363,5.883252143859863,1.6793479160793758,5.497879610086481,5.895550018054766,8.064007347096661,6.799535163729176,0.0,0.8509095907211304,0.7577062845230103,0.939411997795105,0.049195386469364166,0.19250737786347644,0.04645464661510808,0.4269736343758158,0.8041771650314331,0.5664740204811096,0.8041771054267883,0.5664739608764648,0.31466495990753174,0.6467008648252985
fever_199263,fever,0,-15.876713752746582,-4.471076322453363,0.08945107301202374,0.139055740015322,3.5051125969205583,5.227917671203613,1.0525801790401963,4.471076322453363,6.146940878483071,8.760453046315272,7.439556331378201,0.0,0.8313277959823608,0.6638349294662476,0.9345223903656006,0.08600914478302002,0.1732449008383616,0.21381469198464909,0.5202848955731437,0.7210733890533447,0.5870662132898966,0.7210732698440552,0.5870661735534668,0.18296515941619873,0.5199467464422298
fever_199276,fever,1,-15.971173286437988,-4.666131164539944,0.20911480090957146,0.2974022328454187,2.529555331576954,4.457746505737305,1.0929798623789184,4.666131164539944,6.539848664144072,8.791029857045965,7.5876693002265,0.0,0.8886666297912598,0.7776588201522827,0.9730970859527588,0.07021792232990265,0.11298586902170396,0.2625864386106801,0.574800284794488,0.6204395294189453,0.5102658768494924,0.6204395294189453,0.5102658867835999,0.12915673851966858,0.3849452096656023
fever_199414,fever,0,-12.881307601928711,-6.4486064248614845,0.1302411860430968,0.2650115494106793,3.167312310801612,5.23297643661499,1.592546488121235,6.4486064248614845,6.069453865969677,7.769800996003896,6.677779029403467,0.0,0.6665748357772827,0.3764972388744354,0.8798885345458984,0.19343790411949158,0.15923556231514194,0.4891255303959493,0.6649449840404037,0.4742302894592285,0.44765352209409076,0.47423020005226135,0.4476534426212311,0.022108882665634155,0.22489432504109175
fever_200051,fever,1,-15.602176666259766,-6.383270755410194,0.15433938689114987,0.2710146680098921,3.1721837172905603,6.029483795166016,1.3480180731550913,6.383270755410194,7.478640659175791,9.427868184504756,8.233679358629685,0.0,0.7274067997932434,0.684662938117981,0.806017279624939,0.04012387618422508,0.18298487589134096,0.016529567530654637,0.4167723458196569,0.624851644039154,0.3797455132007599,0.6248515844345093,0.3797454833984375,0.36480629444122314,0.3904395398143734
fever_20026,fever,0,-9.679011344909668,-3.2208786085636043,0.32583806851915953,0.43144665264019905,1.8961631763312552,5.457512855529785,1.542892134189613,3.2208786085636043,3.2099471941238993,5.697093486505405,4.245221231176949,0.0,0.8927086591720581,0.8383063077926636,0.9398892521858215,0.0291037205606699,0.06530411398751343,0.05881567918964847,0.4967557826010675,0.6122428178787231,0.4625750382741292,0.6122427582740784,0.4625749886035919,0.1806875765323639,0.3748412315515637
fever_20060,fever,1,-13.752423286437988,-5.7482302126300056,0.16988689039616248,0.3343813885438961,2.8858272454235703,5.054895401000977,1.7005398274750987,5.7482302126300056,6.446037229323174,7.9868449011613825,7.0853446603986034,0.0,0.8531398773193359,0.7500343918800354,0.9206368327140808,0.06817331910133362,0.20675674758018406,0.10257768653406865,0.44791046947694235,0.8163864016532898,0.47181198994318646,0.816386342048645,0.471811980009079,0.5164971947669983,0.6664867081439851
fever_201364,fever,0,-17.314922332763672,-5.717229669744318,0.15608771057130125,0.2649098527507712,3.0938465378501196,5.390267372131348,1.2701923158493154,5.717229669744318,7.248180730304224,9.356084386028888,8.160156465223057,0.0,0.8340166211128235,0.7401441335678101,0.8994756937026978,0.059648364782333374,0.012238055519216882,0.40914824878688955,0.6984550966338363,0.7734886407852173,0.5057800610860189,0.7734887003898621,0.505780041217804,0.3929521441459656,0.5982847235272786
fever_201457,fever,0,-11.772761344909668,-4.06094311616,0.15417438095252745,0.19760356505973298,2.9238528784583595,5.2332258224487305,1.1447174270939688,4.06094311616,4.794331046432288,7.199678345691172,5.8118441776134375,0.0,0.850954532623291,0.7337910532951355,0.9454771280288696,0.06488578021526337,0.03882478181411422,0.05246002991466818,0.506817624050277,0.5290303230285645,0.3341779559850693,0.5290303230285645,0.33417797088623047,0.27747517824172974,0.27987308268370725
fever_201574,fever,0,-14.330009460449219,-4.509562901945578,0.31005648795215596,0.3845674176686109,2.334356955356068,3.880054235458374,1.1477363247039731,4.509562901945578,6.734987934992994,8.779557455883728,7.672831141100991,0.0,0.9381663203239441,0.91415935754776,0.9647244215011597,0.013583016581833363,0.4821673491490607,0.08504564990488112,0.3014391503779102,0.7929618954658508,0.44436802466710407,0.7929619550704956,0.44436803460121155,0.521192193031311,0.628788614925007
fever_201602,fever,1,-14.330009460449219,-6.209819922844569,0.14658887186549427,0.3434229433686811,2.6015948255856833,4.1962056159973145,1.0994140704608724,6.209819922844569,7.027758071376834,8.779557455883728,7.876376418902659,0.0,0.8036508560180664,0.698863685131073,0.8871943950653076,0.06099611148238182,0.2544287038692602,0.06889388845514316,0.40723259229294145,0.6694579720497131,0.35932115217049915,0.6694580912590027,0.3593212068080902,0.4501553177833557,0.4481740561465237
fever_202439,fever,0,-10.572303771972656,-4.293620809912682,0.32796440199606214,0.3962116109238104,2.4830131747505884,5.406054496765137,1.562080929702724,4.293620809912682,4.787491742782046,6.38856140554563,5.268349343836509,0.0,0.8982526659965515,0.8487341403961182,0.9600838422775269,0.029377000406384468,0.02014306566456187,0.06794199514114654,0.5238994647382923,0.9023030400276184,0.5807293951511383,0.9023030400276184,0.5807293653488159,0.48144739866256714,0.814150776043082
fever_202450,fever,1,-10.49826717376709,-5.3057626822264865,0.2803964614666559,0.401665747805667,2.6180657843748727,5.447530746459961,1.6849738459102706,5.3057626822264865,5.232889561225582,6.884486652042782,5.638266078643089,0.0,0.8314810991287231,0.745168924331665,0.9130700826644897,0.0618644580245018,0.25864035558232723,0.1456450761816642,0.4435023602996685,0.6442190408706665,0.5147753059864044,0.6442190408706665,0.5147753357887268,0.15242993831634521,0.4150181726203215
fever_202759,fever,1,-13.430095672607422,-2.7852893230087323,0.3830554705984544,0.3632187482959345,2.035656656099794,5.494996070861816,1.4494929025414205,2.7852893230087323,5.064000514635702,7.792348924113037,6.346713087906931,0.0,0.8388034105300903,0.7134994268417358,0.9300941228866577,0.07641381025314331,0.10201457637908422,0.7205278767099542,0.809256650165435,0.659214973449707,0.5106841027736664,0.6592150330543518,0.5106841921806335,0.20563846826553345,0.43456442051257227
fever_202930,fever,1,-13.680095672607422,-4.194828734795252,0.20505825537935987,0.23403379670108124,3.461493420600891,5.3840718269348145,1.3657774413613502,4.194828734795252,6.112353864383436,7.919719760924575,6.883252429938812,0.0,0.881517231464386,0.8086587190628052,0.957055926322937,0.041926294565200806,0.35976686357862453,0.019671539095825804,0.32995233775860067,0.7673685550689697,0.4766355554262797,0.7673685550689697,0.47663557529449463,0.4024525284767151,0.5888544993086384
fever_203002,fever,1,-16.98504638671875,-4.661137977348907,0.21554925057228783,0.3345164654920794,2.216101267508098,4.537125110626221,1.2457479091780919,4.661137977348907,5.834183974271796,8.350666240520924,7.0264464028910725,0.0,0.8115432858467102,0.6778008937835693,0.9030637741088867,0.07923909276723862,0.15124195914030758,0.4298479391471199,0.6393029900034062,0.5162456035614014,0.33805638551712036,0.5162456035614014,0.33805641531944275,0.2441462278366089,0.2665095231964756
fever_203011,fever,0,-17.00337028503418,-5.443057081765598,0.3785636940503135,0.3868600292578723,2.0448282758394876,5.485980033874512,1.6914543970417708,5.443057081765598,7.04992976776268,8.628734566149145,7.688171748710757,0.0,0.8379306793212891,0.7248387336730957,0.9210216403007507,0.06766937673091888,0.213266800125069,0.38357254162565496,0.5851528707502931,0.6813164949417114,0.5063466827074686,0.6813164353370667,0.5063467025756836,0.19222378730773926,0.46419212567003143
fever_203154,fever,0,-10.30636978149414,-3.9177592443302274,0.25837618734885837,0.4456319810528404,2.428940781392157,4.937773704528809,1.9004260166114901,3.9177592443302274,4.032025797822842,5.955837369464831,4.901540827547992,0.0,0.921467125415802,0.8902291059494019,0.9522138237953186,0.01925443485379219,0.206772033600842,0.07460357807895486,0.43391577223905636,0.8797017931938171,0.5162687003612518,0.8797018527984619,0.5162687301635742,0.5111315846443176,0.7738752973827303
fever_203997,fever,0,-8.672967910766602,-3.6835948985203038,0.17318218363548762,0.27151832125096725,3.134686780827386,6.770875453948975,2.273325833928224,3.6835948985203038,3.80029304148484,6.040254711277414,4.716775322040469,0.0,0.895235538482666,0.764463484287262,0.9918606281280518,0.09776623547077179,0.06133592450476053,0.5875829264587928,0.7631235009770162,0.7960624098777771,0.48113397757212323,0.7960624098777771,0.4811340272426605,0.4558503031730652,0.633715360420414
fever_204010,fever,1,-10.117595672607422,-3.726209959259722,0.3144909110975277,0.37809205799218004,2.076731188579773,5.8520941734313965,1.7711188454159734,3.726209959259722,4.674074164635303,6.529418838262226,5.383557827303512,0.0,0.9324986338615417,0.8341588973999023,0.9994659423828125,0.0748206228017807,0.07177058741811403,0.7693852674787968,0.8488073400303413,0.6942793130874634,0.3911970357100169,0.6942792534828186,0.39119696617126465,0.453372597694397,0.48202372319892817
fever_204341,fever,1,-12.338875770568848,-4.495010730603503,0.261937971696625,0.34965414457193844,2.3419458570683167,5.808371543884277,1.560946522050339,4.495010730603503,5.2251491236506045,7.022868086082641,5.966922654058162,0.0,0.9139705896377563,0.8477332592010498,0.9602439403533936,0.03840019553899765,0.6148175149062185,0.14174535798690863,0.26346392154034504,0.7564048171043396,0.4467221200466156,0.7564047574996948,0.44672203063964844,0.4589846134185791,0.572148202253409
fever_204342,fever,0,-14.059847831726074,-3.59089416774926,0.4109464748795233,0.43780556479280097,2.015101799974218,5.109988212585449,1.6429434494351884,3.59089416774926,5.096812990337308,7.4109518755836366,6.160754602578511,0.0,0.8869620561599731,0.8162637948989868,0.9503464698791504,0.04579135775566101,0.17140680994976537,0.06842404116790617,0.4485086156090704,0.650661826133728,0.441919873158137,0.650661826133728,0.44191989302635193,0.2513236105442047,0.4233608119876777
fever_204444,fever,1,-14.358980178833008,-6.861314217249553,0.011833634663185913,0.02000786759351336,3.056702643632889,5.545372486114502,1.4519468615083395,6.861314217249553,5.903543665735512,7.989899374942939,6.742734279265266,0.0,0.7799617648124695,0.6330990791320801,0.9455249309539795,0.07977233827114105,0.12216557040429762,0.039599965852676174,0.45871719772418923,0.5567803382873535,0.42963601152102154,0.5567802786827087,0.4296359717845917,0.18143674731254578,0.31000431191668554
fever_204631,fever,0,-15.783673286437988,-5.700188028812408,0.06572125678563338,0.09254596822665456,3.6862178325653074,6.864340782165527,1.3993531184562131,5.700188028812408,7.608076663290083,9.539644119118783,8.434010303367712,0.0,0.8502956628799438,0.7860428094863892,0.9100314378738403,0.039270102977752686,0.10239720775634001,0.10405646159708475,0.5008296269203724,0.7141243815422058,0.6176221966743469,0.7141243815422058,0.6176221966743469,0.016270220279693604,0.5099736323130379
fever_204636,fever,1,-15.814213752746582,-4.315836570154016,0.23716101559916597,0.3236285381398837,2.898113696047893,6.87270975112915,1.8992517239668083,4.315836570154016,7.350911331137732,9.54072267395999,8.317081481005145,0.0,0.8061119914054871,0.7316630482673645,0.9111419916152954,0.05903947725892067,0.13503428881906665,0.026246363878575617,0.44560603752975436,0.7210953235626221,0.6130866706371307,0.7210953235626221,0.6130867004394531,0.02959299087524414,0.5199784656638826
fever_204651,fever,1,-15.814213752746582,-4.202085292826478,0.2238756706550093,0.29425776028908424,3.050217853142665,6.87270975112915,2.031613109602262,4.202085292826478,6.764151350235489,8.737773460327283,7.6536391729972895,0.0,0.836548924446106,0.7438014149665833,0.9016321897506714,0.05710810422897339,0.006891313255106869,0.19138745658416279,0.592248071664528,0.6959571838378906,0.6012925306955973,0.6959573030471802,0.6012925505638123,0.015951037406921387,0.48435648470012893
fever_204653,fever,1,-15.783673286437988,-6.0355765277689155,0.04926239641462809,0.07761907615901201,3.841893347826871,6.864340782165527,1.577223141226665,6.0355765277689155,6.931738105365795,8.723882104658486,7.720129976837904,0.0,0.8254332542419434,0.7094243764877319,0.8951960802078247,0.05918123200535774,0.12004277657757738,0.2544333254559629,0.5671952744391927,0.6525449752807617,0.5437037547429403,0.6525449752807617,0.5437037348747253,0.05942225456237793,0.4258149447641699
fever_204997,fever,0,-13.30636978149414,-5.259337789586021,0.19171968888120874,0.3479649070471583,2.7136982960833445,5.211832046508789,1.6637062503776778,5.259337789586021,5.626021113349304,7.727535110475448,6.619097423723987,0.0,0.824149489402771,0.7434242963790894,0.8740543127059937,0.04284650832414627,0.3189126482621346,0.4668697404558973,0.5739785460968814,0.7691512107849121,0.504836916923523,0.7691512107849121,0.504836916923523,0.392444372177124,0.5915935850518963
fever_205065,fever,0,-15.653120040893555,-3.765685495454818,0.2474201221033363,0.3103523305451427,2.3455896684899926,4.552770137786865,1.3665802587310578,3.765685495454818,6.004504160615785,8.379079889286603,7.068401947389787,0.0,0.856975257396698,0.7126234173774719,0.9247555136680603,0.05852832272648811,0.009109044336059373,0.5607674709085998,0.7758292132862702,0.9108164310455322,0.5626598000526428,0.9108164310455322,0.5626598000526428,0.515337347984314,0.8295865710625208
fever_205088,fever,1,-15.653120040893555,-3.805170920376173,0.2560648973509931,0.33054878362865037,2.6690762244603214,6.144702911376953,1.878784404761084,3.805170920376173,5.903276006945338,8.379079889286603,7.019099252685925,0.0,0.9062868356704712,0.8565714359283447,0.9407472610473633,0.025920169427990913,0.1217715713010464,0.003916378792006002,0.44107240374547974,0.7261930108070374,0.49444689353307086,0.7261930704116821,0.4944469928741455,0.34548866748809814,0.5273563322294663
fever_205092,fever,1,-15.653120040893555,-3.046210707910359,0.2748041501792393,0.3214493609997922,2.162496580928564,4.552770137786865,1.3669470821017755,3.046210707910359,5.408068230507156,8.379079889286603,6.880957429561139,0.0,0.6942356824874878,0.42644980549812317,0.9053541421890259,0.1642189919948578,0.3746476008307815,0.10131014582980377,0.36333127249951114,0.8665246963500977,0.5023335218429565,0.8665246963500977,0.5023334622383118,0.5367686152458191,0.750865049384629
fever_205095,fever,1,-15.653120040893555,-3.586336630862206,0.2465854874826343,0.336295065776792,2.36813847720623,5.283814430236816,1.7295649652638743,3.586336630862206,5.6325549653678335,8.379079889286603,6.9919957610716,0.0,0.8335322141647339,0.7542058825492859,0.8685221672058105,0.0377853661775589,0.10605340887699014,0.6822845338582056,0.7881155624906078,0.8443859815597534,0.5322021543979645,0.8443859219551086,0.5322021842002869,0.4583621025085449,0.7129876355253018
fever_205107,fever,1,-15.277358055114746,-5.191563872413503,0.2570571017955214,0.3976851852156905,2.3579572008715735,5.372371196746826,1.5466562259528502,5.191563872413503,5.808142489980444,7.813591552952433,6.698636309794386,0.0,0.9242345690727234,0.9071451425552368,0.9530236721038818,0.014315333217382431,0.2742619686687587,0.10730678269741956,0.41652240701433046,0.6416468620300293,0.46785448988278705,0.6416467428207397,0.46785447001457214,0.2500211298465729,0.4117106190627169
fever_205121,fever,1,-10.064213752746582,-3.1135323585144112,0.24427634691632452,0.3205802543590472,2.014829554728099,5.382191181182861,1.226319102584496,3.1135323585144112,3.597312260588446,5.796057750765372,4.500148074302348,0.0,0.8661118745803833,0.7782884240150452,0.9754515886306763,0.054276470094919205,0.316447038295822,0.20941440849413984,0.4464836850991589,0.6456472277641296,0.4617550770441691,0.6456471681594849,0.46175506711006165,0.2745339870452881,0.41686030423593223
fever_205126,fever,0,-10.127423286437988,-4.796954031102359,0.296568192491759,0.4488478675207988,2.5061128795146943,5.47462272644043,2.0040698748464525,4.796954031102359,4.817050545023591,5.8664680569332965,5.007261733136665,0.0,0.9002426862716675,0.8748514652252197,0.9335513710975647,0.01921301707625389,0.18628903094528676,0.18493144300847714,0.4993212060315952,0.7345162630081177,0.6306761701901754,0.7345162630081177,0.6306762099266052,0.03288567066192627,0.5395141406234103
fever_205643,fever,1,-12.462651252746582,-5.523764796555042,0.16132644019592135,0.21442833653232382,3.29547019302845,5.418780326843262,1.2191784225470554,5.523764796555042,5.316280066922209,6.70196036600254,5.703252551007972,0.0,0.7738522291183472,0.7094354629516602,0.8380776643753052,0.04568035155534744,0.19714594746609426,0.10571206203677701,0.4542830572853414,0.809689462184906,0.4998449782530467,0.809689462184906,0.499845027923584,0.4565408527851105,0.6555970251732823
fever_206030,fever,1,-15.474273681640625,-6.6668868859608965,0.14421262445126912,0.2250252110998241,3.021928462717268,4.756500244140625,1.5010380259069,6.6668868859608965,7.911446201137125,9.960009652860453,8.851049340150736,0.0,0.5247966051101685,0.2847341299057007,0.9717383980751038,0.18924371898174286,0.13811463731458512,0.2089524111681539,0.5354188869267844,0.7252958416938782,0.4924127459526062,0.7252959609031677,0.492412805557251,0.3265088200569153,0.5260541444404332
fever_207006,fever,1,-11.094975471496582,-3.0125333563628374,0.28769533080979026,0.3377806655809517,2.7714253493944523,6.103176116943359,1.8041606536045287,3.0125333563628374,5.210231031833032,8.183397369998433,6.635889463261504,0.0,0.817435085773468,0.7174320816993713,0.9240057468414307,0.05445847287774086,0.22717012450704463,0.24315931321991385,0.5079945943564346,0.6027683019638062,0.4588124255339305,0.6027683019638062,0.4588124454021454,0.21512970328330994,0.3633296258523302
fever_207010,fever,1,-9.689213752746582,-4.163858452013561,0.11576261806580337,0.25890939290352094,3.685602145535605,6.004487037658691,1.5442484308466142,4.163858452013561,3.7906621484238787,5.648974238161206,4.552673166936215,0.0,0.8951107263565063,0.8523216247558594,0.9604979157447815,0.03513914719223976,0.015090013215563918,0.6791773271882787,0.8320436569863574,0.7083889245986938,0.5267278850078583,0.7083889245986938,0.5267278552055359,0.2616302967071533,0.501814868494094
fever_208149,fever,1,-14.633426666259766,-4.621631345401208,0.16785346498105488,0.26949760792699634,3.653197387854258,6.725519180297852,2.1010500959143794,4.621631345401208,6.05639361697147,8.31581113188354,7.067970240494508,0.0,0.8428864479064941,0.7240951061248779,0.9303147792816162,0.07700739055871964,0.3203979305081264,0.13975667166449682,0.40967937057818526,0.5578596591949463,0.4067161977291107,0.5578597784042358,0.4067162275314331,0.14775332808494568,0.31120746585915526
fever_208413,fever,0,-11.242595672607422,-4.743294072151184,0.11549323347517201,0.1537902247828096,2.7149704376856487,5.1918535232543945,1.3822320421333933,4.743294072151184,4.577456347420576,6.541029999189903,5.311886425574195,0.0,0.7766334414482117,0.673197865486145,0.886420726776123,0.06588230282068253,0.08472316450344627,0.4438802052454294,0.6795785203709915,0.8662174940109253,0.5639363328615824,0.8662173748016357,0.5639362931251526,0.451718807220459,0.7503326436693953
